,image_name,popularity_score,partial_faces,is_female,baby,child,teenager,youth,middle_age,senior
45539,928500_1395108027434631_106270669_a,4.2410000000000005,-1,1,-1,-1,-1,1,-1,-1
45540,928500_1407012319570513_1794901048_a,3.384,-1,-1,-1,-1,-1,1,-1,-1
45541,928500_1462002274033881_1966740194_a,6.146,-1,1,-1,-1,-1,1,-1,-1
45542,928500_1465268093706827_1542215306_a,3.965,-1,1,-1,-1,-1,1,-1,-1
45543,928500_1489823137906405_1331289435_a,4.331,-1,1,-1,-1,-1,1,-1,-1
45544,928500_1495684113992917_1846748693_a,4.937,-1,1,-1,-1,-1,1,-1,-1
45545,928500_210113435865001_1005658319_a,4.001,-1,1,-1,-1,-1,1,-1,-1
45546,928500_225802314276810_11838996_a,4.33,-1,1,-1,-1,-1,1,-1,-1
45547,928500_289358634555903_979099995_a,3.8960000000000004,-1,-1,-1,-1,-1,1,-1,-1
45548,928500_439115389556953_1065402855_a,3.773,-1,1,-1,-1,-1,1,-1,-1
45549,928500_439705936174855_648009137_a,3.7489999999999997,-1,-1,-1,-1,-1,1,-1,-1
45550,928500_512253515551740_1407058321_a,4.0889999999999995,-1,-1,-1,-1,-1,1,-1,-1
45551,928500_628520137234096_1556264049_a,5.4479999999999995,-1,1,-1,-1,1,-1,-1,-1
45552,928500_630663210346537_251677898_a,3.998,1,1,-1,-1,-1,1,-1,-1
45553,928500_714357061920540_2026004553_a,4.187,-1,1,-1,-1,-1,1,-1,-1
45554,928500_714750128583135_420404714_a,4.342,-1,1,-1,-1,1,-1,-1,-1
45555,928500_744963222201865_1897849205_a,4.0489999999999995,-1,-1,-1,-1,-1,1,-1,-1
45556,928500_827832767231146_1516277067_a,3.84,-1,1,-1,-1,-1,1,-1,-1
45557,928501_1378763982405508_1937787712_a,4.588,-1,1,-1,-1,-1,1,-1,-1
45558,928501_1424856121101199_981800285_a,3.765,-1,1,-1,-1,-1,1,-1,-1
45559,928501_1454147354820389_758374938_a,4.749,-1,1,-1,-1,-1,1,-1,-1
45560,928501_1457804974454847_850928957_a,4.48,-1,1,-1,-1,-1,1,-1,-1
45561,928501_1463807800519192_1031000899_a,4.548,-1,1,-1,-1,-1,1,-1,-1
45562,928501_1486792094874214_230306708_a,4.75,-1,-1,-1,-1,-1,1,-1,-1
45563,928501_227521270774441_907553097_a,4.834,-1,1,-1,-1,-1,1,-1,-1
45564,928501_268167413360677_271193005_a,4.543,-1,-1,-1,-1,-1,1,-1,-1
45565,928501_274175649411009_27682232_a,5.443,-1,1,-1,-1,-1,1,-1,-1
45566,928501_396606960480057_1170868673_a,4.081,-1,1,-1,-1,-1,1,-1,-1
45567,928501_520897544686148_1506587186_a,3.785,-1,-1,-1,-1,1,-1,-1,-1
45568,928501_602952206463359_436555185_a,5.511,-1,1,-1,-1,-1,1,-1,-1
45569,928501_613621175397932_1637342910_a,4.141,1,1,-1,-1,-1,1,-1,-1
45570,928501_693292890709171_2129171875_a,3.503,-1,-1,-1,-1,-1,1,-1,-1
45571,928501_701556043237481_634540449_a,4.332,-1,1,-1,-1,-1,1,-1,-1
45572,928501_725499110833738_1713127330_a,3.627,-1,1,-1,-1,-1,1,-1,-1
45573,928501_726789887373461_1357694899_a,4.8469999999999995,-1,1,-1,-1,-1,1,-1,-1
45574,928502_1423417264579838_2059293671_a,4.997,1,1,-1,-1,-1,1,-1,-1
45575,928502_1450915198479559_2015785101_a,4.644,-1,1,-1,-1,-1,1,-1,-1
45576,928502_1466396240244432_1687681552_a,4.518,-1,1,-1,-1,-1,1,-1,-1
45577,928502_1580448448847058_750342974_a,3.9130000000000003,-1,1,-1,-1,-1,1,-1,-1
45578,928502_236170299907046_211061078_a,4.035,-1,-1,-1,-1,-1,1,-1,-1
45579,928502_237674213102372_56887412_a,4.506,-1,1,-1,-1,-1,1,-1,-1
45580,928502_264275740414038_2048768364_a,4.398,-1,1,-1,-1,-1,1,-1,-1
45581,928502_312105582273133_1928590948_a,3.7969999999999997,-1,1,-1,-1,-1,1,-1,-1
45582,928502_547577188694689_1718235571_a,4.555,-1,-1,-1,-1,-1,1,-1,-1
45583,928502_626780680725698_271982907_a,3.9789999999999996,-1,1,-1,-1,-1,1,-1,-1
45584,928502_673269322733305_1508082940_a,4.466,-1,1,-1,-1,-1,1,-1,-1
45585,928502_747275915317847_486283871_a,4.971,-1,1,-1,-1,-1,1,-1,-1
45586,928502_777558258928693_1413558004_a,4.4239999999999995,-1,-1,-1,-1,-1,1,-1,-1
45587,928502_804508936275997_920926317_a,4.92,-1,1,-1,-1,-1,1,-1,-1
45588,928502_838329139517742_1423494632_a,4.757,-1,1,-1,-1,1,-1,-1,-1
45589,928503_1390793057807891_998169271_a,3.892,-1,1,-1,-1,-1,1,-1,-1
45590,928503_1418787155047869_1330659706_a,4.14,-1,1,-1,-1,-1,1,-1,-1
45591,928503_1437925349780902_1378586480_a,4.88,-1,1,-1,-1,-1,1,-1,-1
45592,928503_1439578616280674_435441650_a,2.648,-1,1,-1,-1,-1,1,-1,-1
45593,928503_214956608713452_461199100_a,3.708,-1,1,-1,-1,-1,1,-1,-1
45594,928503_230563657143653_622060598_a,4.417,-1,-1,-1,-1,-1,1,-1,-1
45595,928503_282930401867150_331779259_a,4.857,-1,-1,-1,-1,-1,1,-1,-1
45596,928503_284728625025637_1395802548_a,4.087,-1,-1,-1,-1,-1,1,-1,-1
45597,928503_294552690702243_1432823377_a,4.189,-1,1,-1,-1,-1,1,-1,-1
45598,928503_563631970418963_417803962_a,4.455,-1,1,-1,-1,-1,1,-1,-1
45599,928503_613918462033793_896570183_a,4.685,-1,-1,-1,-1,-1,1,-1,-1
45600,928503_643569222363761_1075038617_a,3.878,-1,1,-1,-1,1,-1,-1,-1
45601,928504_1381681422113136_1833454858_a,5.088,-1,-1,-1,-1,-1,1,-1,-1
45602,928504_1439486089626642_539628504_a,5.079,-1,1,-1,-1,-1,1,-1,-1
45603,928504_1482427091976639_231151629_a,4.718,-1,1,-1,-1,-1,1,-1,-1
45604,928504_209724119238680_620055605_a,4.902,-1,-1,-1,-1,-1,-1,1,-1
45605,928504_225171574345570_1188726302_a,4.165,-1,1,-1,-1,-1,1,-1,-1
45606,928504_231800613693842_1589490896_a,5.0969999999999995,-1,-1,-1,-1,-1,1,-1,-1
45607,928504_273159302860007_394752630_a,5.132000000000001,1,-1,-1,-1,-1,1,-1,-1
45608,928504_528946500557832_1615309603_a,4.625,-1,1,-1,-1,-1,1,-1,-1
45609,928504_542563562525957_632968316_a,4.641,-1,1,-1,-1,-1,1,-1,-1
45610,928504_616834308401290_146088611_a,2.8369999999999997,-1,1,-1,-1,-1,1,-1,-1
45611,928504_634566579966583_682949393_a,3.917,-1,1,-1,-1,-1,1,-1,-1
45612,928504_637256996328810_2135248747_a,5.555,-1,1,-1,-1,-1,1,-1,-1
45613,928504_754285694604886_1755008130_a,4.865,-1,1,-1,-1,-1,1,-1,-1
45614,928505_1412636835666323_1104226681_a,3.1919999999999997,1,1,-1,-1,-1,1,-1,-1
45615,928505_1424299157819217_103229861_a,4.503,-1,1,-1,-1,-1,1,-1,-1
45616,928505_1484293258448931_2075693982_a,4.229,-1,1,-1,-1,-1,1,-1,-1
45617,928505_229953707200500_2132414445_a,4.768,-1,1,-1,-1,-1,1,-1,-1
45618,928505_236876763181746_361541497_a,3.891,-1,1,-1,-1,-1,1,-1,-1
45619,928505_268695489980193_799617981_a,5.042,-1,-1,-1,-1,-1,1,-1,-1
45620,928505_304689623021755_432868000_a,4.474,1,1,-1,-1,-1,1,-1,-1
45621,928505_520308924746714_1665438504_a,4.349,-1,1,-1,-1,-1,1,-1,-1
45622,928505_562434833854299_1051405609_a,3.635,-1,1,-1,-1,-1,1,-1,-1
45623,928505_575077169257073_869252377_a,5.2010000000000005,-1,1,-1,-1,-1,1,-1,-1
45624,928505_580344715405850_1868702808_a,5.11,1,1,-1,-1,-1,1,-1,-1
45625,928505_602823139799375_166916478_a,3.215,-1,1,-1,-1,-1,1,-1,-1
45626,928505_617242668353616_331256733_a,4.882,-1,1,-1,-1,-1,1,-1,-1
45627,928505_696655453725207_1686642982_a,4.493,-1,1,-1,-1,-1,1,-1,-1
45628,928505_759248190776032_196599726_a,4.868,-1,1,-1,-1,-1,1,-1,-1
45629,928506_1422363124684503_1247640622_a,4.6339999999999995,-1,1,-1,-1,-1,1,-1,-1
45630,928506_1425954654322222_1999247254_a,4.8839999999999995,-1,-1,-1,-1,-1,1,-1,-1
45631,928506_1439950946242845_206649045_a,4.488,-1,1,-1,-1,-1,1,-1,-1
45632,928506_1458121094422987_848011311_a,5.007,-1,1,-1,-1,-1,1,-1,-1
45633,928506_230483420475562_2082552154_a,4.921,-1,1,-1,-1,-1,1,-1,-1
45634,928506_231316857075952_880082259_a,4.706,-1,1,-1,-1,-1,1,-1,-1
45635,928506_276535509188764_587760950_a,3.818,1,1,-1,-1,-1,1,-1,-1
45636,928506_298368100318418_1194853906_a,5.513,-1,1,-1,-1,-1,1,-1,-1
45637,928506_487055194753362_314075574_a,4.665,-1,1,-1,-1,-1,1,-1,-1
45638,928506_651155428266209_891177244_a,4.202,-1,1,-1,-1,-1,1,-1,-1
45639,928506_691609580884636_294749874_a,4.379,-1,-1,-1,-1,-1,1,-1,-1
45640,928507_1411560142442205_407991830_a,5.279,-1,1,-1,-1,-1,1,-1,-1
45641,928507_1483056111908333_1851729216_a,5.334,-1,1,-1,-1,-1,1,-1,-1
45642,928507_1499689740252591_49639539_a,3.458,-1,1,-1,-1,-1,1,-1,-1
45643,928507_281153572049495_2131711830_a,5.167000000000001,-1,1,-1,-1,-1,1,-1,-1
45644,928507_284792358356702_816180299_a,3.8,-1,1,-1,-1,-1,1,-1,-1
45645,928507_308662352621240_1576049625_a,4.277,-1,-1,-1,-1,-1,1,-1,-1
45646,928507_437766723026264_1332618406_a,3.755,-1,1,-1,-1,-1,1,-1,-1
45647,928507_643035712436366_602059496_a,4.503,-1,1,-1,-1,-1,1,-1,-1
45648,928507_649663125071538_135622579_a,3.252,-1,-1,-1,-1,-1,1,-1,-1
45649,928507_671154859620142_520294007_a,4.53,-1,-1,-1,-1,1,-1,-1,-1
45650,928508_1376324802649826_892003501_a,4.025,-1,-1,-1,-1,-1,1,-1,-1
45651,928508_1410678232533781_1953306123_a,3.301,-1,1,-1,-1,-1,1,-1,-1
45652,928508_1438598119716089_1363661210_a,4.291,-1,1,-1,-1,-1,1,-1,-1
45653,928508_270955773074192_800665835_a,4.477,-1,1,-1,-1,-1,1,-1,-1
45654,928508_282854048557325_2088735489_a,4.803,-1,1,-1,-1,-1,1,-1,-1
45655,928508_450389791759318_1416734011_a,4.61,-1,-1,-1,-1,-1,1,-1,-1
45656,928508_496224510507356_1057795463_a,4.2860000000000005,-1,1,-1,-1,-1,1,-1,-1
45657,928508_556001981165486_785033965_a,4.306,-1,1,-1,-1,-1,1,-1,-1
45658,928508_579400062166835_1447109187_a,3.225,-1,1,-1,-1,-1,1,-1,-1
45659,928508_613639505396806_1739026175_a,4.671,-1,1,-1,-1,-1,1,-1,-1
45660,928508_625656547510810_140125424_a,3.159,-1,1,-1,-1,-1,1,-1,-1
45661,928508_648294698541610_1149645730_a,5.622000000000001,-1,1,-1,-1,-1,1,-1,-1
45662,928508_744056615645364_1242857344_a,4.059,-1,-1,-1,-1,-1,1,-1,-1
45663,928509_1400694413539575_897261944_a,5.035,-1,1,-1,-1,-1,1,-1,-1
45664,928509_1424202404496525_23479306_a,3.763,-1,1,-1,-1,-1,1,-1,-1
45665,928509_1425268061058709_467757822_a,3.9619999999999997,-1,-1,-1,-1,-1,1,-1,-1
45666,928509_224171764448188_394395573_a,3.807,-1,1,-1,-1,-1,1,-1,-1
45667,928509_228433650698789_884782964_a,3.7760000000000002,-1,1,-1,-1,1,-1,-1,-1
45668,928509_229643873909902_1446548922_a,4.68,-1,1,-1,-1,-1,1,-1,-1
45669,928509_239488262906195_664571232_a,4.605,-1,1,-1,-1,-1,1,-1,-1
45670,928509_283890641787981_2074554903_a,5.393,-1,1,-1,-1,-1,1,-1,-1
45671,928509_285961304903353_1488381197_a,4.364,-1,1,-1,-1,-1,1,-1,-1
45672,928509_286366121522476_394255837_a,5.159,-1,-1,-1,-1,-1,1,-1,-1
45673,928509_305537209570760_1288243831_a,4.859,-1,1,-1,-1,-1,1,-1,-1
45674,928509_521388881303862_631523355_a,4.331,-1,1,-1,-1,-1,1,-1,-1
45675,928509_645059628900911_1891206906_a,4.593999999999999,-1,1,-1,-1,-1,1,-1,-1
45676,928509_675970272457216_1610729504_a,5.5889999999999995,-1,1,-1,-1,-1,1,-1,-1
45677,928509_853797221302145_1294477170_a,4.084,-1,-1,-1,-1,-1,1,-1,-1
45678,928510_1421959311392966_497077395_a,4.332,-1,1,-1,-1,-1,1,-1,-1
45679,928510_278004039042526_567002576_a,3.8689999999999998,-1,-1,-1,-1,-1,1,-1,-1
45680,928510_448060405327783_797690159_a,4.55,-1,1,-1,-1,-1,1,-1,-1
45681,928510_457030477762862_370742303_a,3.214,-1,1,-1,-1,-1,1,-1,-1
45682,928510_463367430473297_1727764671_a,4.284,-1,1,-1,-1,-1,1,-1,-1
45683,928510_507277936044638_1559935134_a,4.1419999999999995,-1,-1,-1,-1,1,-1,-1,-1
45684,928510_615546988528544_540608476_a,4.669,-1,1,-1,-1,-1,1,-1,-1
45685,928510_616123075139292_664419442_a,4.966,-1,-1,-1,-1,-1,1,-1,-1
45686,928510_620507378031908_105929866_a,4.249,-1,-1,-1,-1,-1,1,-1,-1
45687,928510_635540729851193_1080258632_a,2.569,-1,1,-1,-1,-1,1,-1,-1
45688,928510_648101155237910_1857795758_a,4.354,-1,1,-1,-1,-1,1,-1,-1
45689,928510_679840908725073_73253046_a,4.678999999999999,-1,1,-1,-1,-1,1,-1,-1
45690,928511_1379771515617151_350881696_a,3.431,-1,1,-1,-1,-1,1,-1,-1
45691,928511_1398586330418361_1535085626_a,4.349,-1,-1,-1,-1,-1,1,-1,-1
45692,928511_1404021979869758_752317511_a,4.761,-1,1,-1,-1,-1,1,-1,-1
45693,928511_1423142334602702_1327782621_a,4.3069999999999995,-1,1,-1,-1,-1,1,-1,-1
45694,928511_1437709609805878_776945021_a,4.704,-1,1,-1,-1,-1,1,-1,-1
45695,928511_222023637992599_2056474812_a,3.7539999999999996,-1,1,-1,-1,-1,1,-1,-1
45696,928511_238928102977791_677056967_a,3.932,-1,-1,-1,-1,-1,1,-1,-1
45697,928511_266320566875408_473291976_a,4.3580000000000005,-1,1,-1,-1,-1,1,-1,-1
45698,928511_295503713938175_444699807_a,6.086,-1,1,-1,-1,-1,1,-1,-1
45699,928511_472402779527719_904537800_a,3.7880000000000003,-1,1,-1,-1,-1,1,-1,-1
45700,928511_509579742485181_1309468446_a,4.296,-1,1,-1,-1,-1,1,-1,-1
45701,928511_615533911870903_641490933_a,6.315,-1,0,-1,-1,-1,-1,-1,-1
45702,928511_662545233782937_977130539_a,2.234,-1,1,-1,-1,-1,1,-1,-1
45703,928511_761942217170789_1769297462_a,3.705,-1,-1,-1,-1,-1,1,-1,-1
45704,928511_774139275931932_1088941313_a,4.328,-1,1,-1,-1,-1,1,-1,-1
45705,928512_1374868599462810_1782481430_a,3.83,-1,-1,-1,-1,-1,1,-1,-1
45706,928512_1410681239200576_1453050126_a,5.271,-1,-1,-1,-1,-1,1,-1,-1
45707,928512_1415681995359476_1950701440_a,4.292,-1,-1,-1,-1,-1,1,-1,-1
45708,928512_1423591454563243_116788709_a,3.293,-1,1,-1,-1,-1,1,-1,-1
45709,928512_1424643034452616_1722730337_a,4.11,-1,-1,-1,-1,-1,1,-1,-1
45710,928512_1439504466294075_502787394_a,3.622,-1,1,-1,-1,1,-1,-1,-1
45711,928512_617113211705033_1863170597_a,4.188,1,1,-1,-1,-1,1,-1,-1
45712,928512_618921501525318_2004261330_a,5.315,-1,-1,-1,-1,-1,1,-1,-1
45713,928512_621729907907846_1342150183_a,4.529,-1,1,-1,-1,-1,1,-1,-1
45714,928512_642698745779791_834299553_a,5.207999999999999,-1,1,-1,-1,-1,1,-1,-1
45715,928512_650046551733809_1384022402_a,4.234,-1,-1,-1,-1,-1,1,-1,-1
45716,928512_676951779028504_479892731_a,5.354,-1,1,-1,-1,-1,1,-1,-1
45717,928512_716951038355258_1653571178_a,3.89,-1,1,-1,-1,1,-1,-1,-1
45718,928513_1408625286071884_1383332732_a,5.155,-1,1,-1,-1,-1,1,-1,-1
45719,928513_1410804885850495_196579587_a,4.774,-1,1,-1,-1,-1,1,-1,-1
45720,928513_1466461080255321_1866426731_a,4.442,-1,1,-1,-1,-1,1,-1,-1
45721,928513_259471504224627_824009022_a,4.617,-1,1,-1,-1,-1,1,-1,-1
45722,928513_261346414044925_1025539222_a,3.8789999999999996,-1,1,-1,-1,-1,1,-1,-1
45723,928513_270280773146426_1314306601_a,3.801,1,-1,-1,-1,-1,1,-1,-1
45724,928513_437831549684622_2122308296_a,4.386,-1,1,-1,-1,-1,1,-1,-1
45725,928513_541569872626549_1839974405_a,5.202000000000001,-1,1,-1,-1,-1,1,-1,-1
45726,928513_544081942374168_253664383_a,3.452,-1,1,-1,-1,-1,1,-1,-1
45727,928513_551941494920386_400873479_a,2.563,-1,-1,-1,-1,-1,1,-1,-1
45728,928513_605797959510589_877056352_a,4.923,-1,-1,-1,-1,-1,1,-1,-1
45729,928513_610798649004829_1548690120_a,3.903,-1,1,-1,-1,1,-1,-1,-1
45730,928513_749239045117019_726632811_a,4.933,-1,-1,-1,-1,-1,1,-1,-1
45731,928513_841658619181537_1432893465_a,4.297,-1,-1,-1,-1,-1,1,-1,-1
45732,928513_842039515812444_989447405_a,4.163,-1,1,-1,-1,-1,1,-1,-1
45733,928978_536617526431855_2108651225_a,4.343,-1,1,-1,-1,-1,1,-1,-1
45734,928982_578299568909463_2040141264_a,5.066,1,1,-1,-1,-1,1,-1,-1
45735,929005_569558583152389_1246977141_a,4.325,-1,1,-1,-1,-1,1,-1,-1
45736,929007_838580336157469_285390107_a,4.253,-1,1,-1,-1,-1,1,-1,-1
45737,929028_571993992898902_1814983511_a,5.183,-1,1,-1,-1,-1,1,-1,-1
45738,929036_556092251171820_1167554581_a,3.823,-1,1,-1,-1,-1,1,-1,-1
45739,929036_729739017046459_977946132_a,4.115,-1,1,-1,-1,-1,1,-1,-1
45740,929042_1377416182539677_2105034801_a,4.699,-1,-1,-1,-1,-1,1,-1,-1
45741,929042_297731183713683_1831216555_a,4.329,-1,-1,-1,-1,-1,1,-1,-1
45742,929042_297973370358273_516641300_a,5.226,-1,-1,-1,-1,-1,1,-1,-1
45743,929042_615229931900604_1982762451_a,4.47,-1,1,-1,-1,-1,1,-1,-1
45744,929044_1377289779219268_1365665741_a,4.66,-1,-1,-1,-1,-1,1,-1,-1
45745,929044_1421977641393666_1720108970_a,4.7,-1,1,-1,-1,-1,1,-1,-1
45746,929044_232148226988501_1015489301_a,4.659,-1,1,-1,-1,-1,1,-1,-1
45747,929044_302545493225833_1942702372_a,4.209,-1,1,-1,-1,-1,1,-1,-1
45748,929044_612318138850965_769662966_a,4.074,-1,1,-1,-1,-1,1,-1,-1
45749,929044_612351828857847_1038864656_a,4.662,-1,1,-1,-1,-1,1,-1,-1
45750,929044_676051122454414_1184379575_a,4.269,-1,-1,-1,-1,-1,1,-1,-1
45751,929044_678101762251385_1009455152_a,4.074,-1,1,-1,-1,-1,1,-1,-1
45752,929044_682786638450678_974915192_a,4.795,-1,-1,-1,-1,-1,1,-1,-1
45753,929044_708604255850106_204213731_a,4.4030000000000005,-1,1,-1,-1,-1,1,-1,-1
45754,929044_764032040281273_75613570_a,4.263999999999999,-1,1,-1,-1,-1,1,-1,-1
45755,929045_1376500352624520_1745595592_a,4.289,-1,-1,-1,-1,-1,1,-1,-1
45756,929045_1386286854985038_1529753961_a,4.17,-1,1,-1,-1,-1,1,-1,-1
45757,929045_1426166980966476_369725482_a,3.6210000000000004,-1,-1,-1,-1,-1,1,-1,-1
45758,929045_1486934441525800_410088693_a,5.165,-1,-1,-1,-1,-1,1,-1,-1
45759,929045_235385876650565_1262699661_a,4.772,-1,1,-1,-1,-1,1,-1,-1
45760,929045_297115333784561_1733996434_a,4.236000000000001,-1,1,-1,-1,-1,1,-1,-1
45761,929045_509980975778870_397268386_a,3.6660000000000004,-1,-1,-1,-1,-1,1,-1,-1
45762,929045_607351762686921_1666968509_a,4.41,-1,1,-1,-1,-1,1,-1,-1
45763,929045_612165732201277_2049677862_a,5.077,-1,1,-1,-1,-1,1,-1,-1
45764,929045_703917746317512_198557530_a,4.25,-1,1,-1,-1,-1,1,-1,-1
45765,929045_728275307222874_691590477_a,4.582,-1,1,-1,-1,-1,1,-1,-1
45766,929045_871769669515784_899864777_a,4.734,-1,-1,-1,-1,-1,1,-1,-1
45767,929046_1401616946779282_385106014_a,5.311,-1,1,-1,-1,-1,1,-1,-1
45768,929046_1421372681455294_2084573215_a,3.9530000000000003,-1,-1,-1,-1,-1,1,-1,-1
45769,929046_1442192189352165_1547050281_a,4.718,-1,-1,-1,-1,-1,1,-1,-1
45770,929046_1486737491550010_1506233609_a,3.15,-1,-1,-1,-1,-1,1,-1,-1
45771,929046_275874185912542_1323419950_a,4.083,-1,-1,-1,-1,1,-1,-1,-1
45772,929046_431773623635314_170786099_a,3.4330000000000003,-1,1,-1,-1,-1,1,-1,-1
45773,929046_501509079971991_89059723_a,2.95,-1,1,-1,-1,-1,1,-1,-1
45774,929046_561283393985938_1563059922_a,3.917,-1,1,-1,-1,-1,1,-1,-1
45775,929046_615213951903954_1470106468_a,4.458,-1,-1,-1,-1,-1,1,-1,-1
45776,929046_689153414481697_2011391811_a,4.647,-1,-1,-1,-1,-1,1,-1,-1
45777,929046_738859022811961_198818754_a,4.821000000000001,-1,1,-1,-1,-1,1,-1,-1
45778,929047_231825893681073_1132230017_a,4.431,1,0,-1,-1,-1,1,-1,-1
45779,929047_234554400068160_1551257644_a,3.444,-1,1,-1,-1,-1,1,-1,-1
45780,929047_234697400054776_1596088177_a,3.824,-1,1,-1,-1,-1,1,-1,-1
45781,929047_245252212327865_1183350585_a,4.586,-1,1,-1,-1,-1,1,-1,-1
45782,929047_272834476217564_1556132825_a,4.623,-1,-1,-1,-1,-1,1,-1,-1
45783,929047_605325639559478_1017564892_a,4.615,-1,1,-1,-1,-1,1,-1,-1
45784,929047_617902671626317_1588128441_a,4.33,-1,1,-1,-1,-1,1,-1,-1
45785,929047_638141549595442_1535597905_a,4.68,-1,1,-1,-1,-1,1,-1,-1
45786,929047_670742229651974_1026934627_a,2.87,-1,-1,-1,-1,-1,1,-1,-1
45787,929047_680748361988362_332473571_a,4.904,-1,1,-1,-1,-1,1,-1,-1
45788,929047_728574437183469_1953129626_a,4.13,-1,-1,-1,-1,-1,1,-1,-1
45789,929047_740670445953067_1908995552_a,4.266,-1,1,-1,-1,-1,1,-1,-1
45790,929048_1385885525025778_1341820045_a,4.979,-1,-1,-1,-1,-1,1,-1,-1
45791,929048_1403605499914312_1236039083_a,5.22,-1,-1,-1,-1,1,-1,-1,-1
45792,929048_1456793244555817_1419782634_a,4.406000000000001,-1,1,-1,-1,-1,1,-1,-1
45793,929048_222318247966690_1352403720_a,3.991,-1,1,-1,-1,-1,1,-1,-1
45794,929048_243648969153279_1624587377_a,4.87,-1,1,-1,-1,-1,1,-1,-1
45795,929048_427279590742793_1279635510_a,3.989,-1,1,-1,-1,-1,1,-1,-1
45796,929048_462029850596770_610100782_a,4.569,-1,1,-1,-1,-1,1,-1,-1
45797,929048_482865505173242_434530803_a,4.777,-1,1,-1,-1,-1,1,-1,-1
45798,929048_563599850422847_1940901743_a,4.433,-1,1,-1,-1,-1,1,-1,-1
45799,929048_574416695982757_278053692_a,4.285,1,1,-1,-1,-1,1,-1,-1
45800,929048_577076635732582_1213018222_a,4.763999999999999,-1,1,-1,-1,-1,1,-1,-1
45801,929048_579627065485225_1488735393_a,4.352,-1,1,-1,-1,-1,1,-1,-1
45802,929048_670008086405235_1704148506_a,4.541,-1,1,-1,-1,-1,1,-1,-1
45803,929048_816329035062759_846562041_a,3.761,-1,1,-1,-1,-1,1,-1,-1
45804,929048_849338648413249_344586770_a,3.897,-1,1,-1,-1,-1,1,-1,-1
45805,929049_1470104086552680_1668427310_a,5.371,-1,1,-1,-1,-1,1,-1,-1
45806,929049_1478304629054156_590938999_a,3.22,-1,1,-1,-1,-1,1,-1,-1
45807,929049_266141026901132_904906407_a,4.532,-1,-1,-1,-1,-1,1,-1,-1
45808,929049_439417062859788_1367819848_a,4.352,-1,1,-1,-1,-1,1,-1,-1
45809,929049_478422328951461_433915225_a,5.187,-1,1,-1,-1,-1,1,-1,-1
45810,929049_636756046407446_715227761_a,3.932,-1,1,-1,-1,-1,1,-1,-1
45811,929049_884365781589774_138174553_a,3.498,-1,1,-1,-1,-1,1,-1,-1
45812,929050_1389851021294909_1633552488_a,4.686,-1,1,-1,-1,-1,1,-1,-1
45813,929050_1411034332493398_833671045_a,3.992,-1,1,-1,-1,-1,1,-1,-1
45814,929050_1422145614705219_1667076987_a,5.517,-1,-1,-1,-1,-1,1,-1,-1
45815,929050_239798972873024_96656587_a,4.747,-1,1,-1,-1,-1,1,-1,-1
45816,929050_302448139932230_678430798_a,4.865,-1,1,-1,-1,-1,1,-1,-1
45817,929050_519170981522392_42756467_a,5.06,-1,1,-1,-1,-1,1,-1,-1
45818,929050_543594349092135_495379546_a,3.384,-1,1,-1,-1,-1,1,-1,-1
45819,929050_547580345363105_218242186_a,3.91,-1,1,-1,-1,-1,1,-1,-1
45820,929050_717112728352851_1822743536_a,4.621,-1,1,-1,-1,-1,1,-1,-1
45821,929051_136972199806354_94552756_a,4.3260000000000005,-1,-1,-1,-1,-1,1,-1,-1
45822,929051_1438392619733464_724427402_a,4.066,-1,-1,-1,-1,-1,1,-1,-1
45823,929051_211398152402725_112177333_a,4.188,-1,1,-1,-1,-1,1,-1,-1
45824,929051_445378605607718_581770911_a,4.059,-1,1,-1,-1,-1,1,-1,-1
45825,929051_614652808618531_893993147_a,4.185,-1,0,-1,-1,-1,1,-1,-1
45826,929051_621277204633844_1716269657_a,2.944,-1,1,-1,-1,-1,1,-1,-1
45827,929051_664228593624876_1374575298_a,4.348,-1,1,-1,-1,-1,1,-1,-1
45828,929051_699095476813689_1729723242_a,4.41,-1,1,-1,-1,-1,1,-1,-1
45829,929051_786597114686933_611908559_a,4.644,-1,1,-1,-1,-1,1,-1,-1
45830,929051_856215691061565_1717484957_a,4.32,-1,-1,-1,-1,-1,1,-1,-1
45831,929052_1423229284595962_1521616762_a,5.473,1,1,-1,-1,-1,1,-1,-1
45832,929052_1456041821298909_1076552226_a,4.94,-1,-1,-1,-1,1,-1,-1,-1
45833,929052_1492108571009612_393568021_a,4.052,-1,1,-1,-1,-1,1,-1,-1
45834,929052_313403028808399_2024836073_a,4.675,-1,-1,-1,-1,-1,1,-1,-1
45835,929052_483821908386688_407951532_a,4.19,-1,1,-1,-1,-1,1,-1,-1
45836,929052_549270031856559_1976856886_a,4.008,-1,-1,-1,-1,-1,1,-1,-1
45837,929052_609444292479932_1680924040_a,4.448,-1,0,-1,-1,-1,1,-1,-1
45838,929052_610995758990191_1411218775_a,4.131,-1,1,-1,-1,-1,1,-1,-1
45839,929052_622732914470318_1096862648_a,4.37,-1,0,-1,-1,-1,-1,-1,-1
45840,929052_666480293388981_1632696107_a,4.89,-1,1,-1,-1,-1,1,-1,-1
45841,929052_736436289730258_1364910833_a,3.908,-1,1,-1,-1,-1,1,-1,-1
45842,929053_1374671502815858_704281817_a,6.104,-1,1,-1,-1,-1,1,-1,-1
45843,929053_1414075282187835_597240005_a,4.678,-1,-1,-1,-1,-1,1,-1,-1
